text,label
ERM ... Đại lộ Woodland ở đâu đó.,0
AIYAR HARD 2 Loại.,0
AIYAR HARD 2 Loại.,0
"Tốt tốt, Billy Mates đều biến mất.",0
Yo đến với Carlos sẽ sớm ở đây,0
Www dat thật ngọt ngào!,0
Tôi đoán nó là vô ích khi gọi bạn 4 một cái gì đó quan trọng.,0
Ha ha - đã xuất hiện xuống loo khi bạn xin chào tôi.,0
Anh ấy không nói gì cả.,0
Ai đó bạn biết đã hỏi dịch vụ hẹn hò của chúng tôi 2 liên hệ với bạn!,1
Nó xảy ra rằng có r 2waxsto do bạn muốn.,0
Tôi giữ mười R trong kệ của tôi :) Mua hai quả trứng.,0
"Em không khỏe, em bị sưng ở cổ họng ... anh đã làm gì vậy?",0
Bạn có thay đổi 2 DA báo cáo lớn không?,0
Thuyền trưởng đang ở trong phòng của chúng tôi :),0
"Tôi không thể nói, BCAZ Mobile có vấn đề.",0
Hiya stu wot u up 2.Im trong rất nhiều chuyện nhảm nhí tại nhà tại thời điểm Evone ghét tôi ngay cả bạn!,0
S ... tôi sẽ chỉ lấy người chơi mokka :),0
Bạn vẫn đang chơi với Gautham?,0
"Này ông và tôi sẽ đi đến biển và có một vài người đồng tính, ý tôi là trò chơi!",0
"K, Jason nói rằng anh ấy sẽ ở xung quanh nên tôi sẽ ở đó xung quanh & lt;#& gt;",0
Lấy làm tiếc .,0
Aight cũng giữ cho tôi thông báo,0
Tôi không có số của cô ấy Sir,0
Tôi chỉ tìm kiếm SIM kép Sim di động PA tốt.,0
Điều đó có vẻ thù địch một cách không cần thiết,0
Anh bạn đã cắt tóc.,0
Xin chúc mừng!,1
1Apple/day = Không có bác sĩ.,0
Tôi nghĩ rằng chúng tôi đang làm một vị vua của ngọn đồi ở đó.,0
"Không, tôi sẽ lên mạng ngay bây giờ ..",0
Cũng nói với anh ấy rằng tôi đã nói chúc mừng sinh nhật,0
Cũng nói với anh ấy rằng tôi đã nói chúc mừng sinh nhật,0
Boo bạn sẽ ra ngoài lúc mấy giờ?,0
"Bây giờ bạn có vẻ như Manky Scouse Boy Steve, như!",0
"FYI Tôi đang tắm nhanh, có mặt tại Epsilon trong như & lt;#& gt;",0
Vào một đêm thứ ba r u 4 Real,0
Có khi nào APPT một lần nữa?,0
Chỉ cần ra ngoài lớp học sẽ đi tập thể dục.,0
Tôi muốn gửi & lt;#& gt;,0
Ì Ì Ì TẤT CẢ Viết hoặc Wat ..,0
HA!,0
Đó là một trò chơi Valentine.,0
Xin chào :) Bạn đã yêu cầu Waheeda Fathima về nghỉ phép?,0
Tận hưởng TMR của chính mình ...,0
Bạn vẫn ở xung quanh?,0
"U 447801259231 có một người hâm mộ bí mật, người đang tìm kiếm 2 người liên lạc với U-Find ra ai mà họ tiết lộ ai nghĩ bạn rất đặc biệt vào ngày 09058094597",1
Bạn trả lại cho chúng tôi bằng chứng ID của tôi và & lt;#& gt;,0
Ì,0
Đúng.,0
"Đêm đã kết thúc cho một ngày khác, buổi sáng đã đến một cách đặc biệt.",0
Làm thế nào là nỗi đau thân yêu? Y r bạn mỉm cười?,0
"Sự thật thú vị: Mặc dù bạn sẽ nghĩ Armand cuối cùng sẽ xây dựng một sự khoan dung hoặc một số shit xem xét anh ta hút bao nhiêu, anh ta bị đụ trong 2 lần truy cập",0
Thông tin quan trọng 4 Người dùng màu cam 0789XXXXXXX.,1
"Xin lỗi, tôi không thể giúp bạn về điều này.",0
Tuyệt vời.,0
"Xin chào tuyệt đẹp, bạn thế nào?",0
Dịch vụ hẹn hò của chúng tôi đã được hỏi 2 liên hệ với bạn bởi ai đó nhút nhát!,1
"""Chỉ gửi cho tôi trang nội dung ...",0
"Đêm ngọt, ngủ ngon!",0
"Đừng nghĩ về \ những gì bạn có \ ""nghĩ về \"" làm thế nào để sử dụng nó mà bạn đã có \ ""tốt Ni8""",0
"Tôi không thể đúng giây này, phải đánh mọi người trước",0
Evry cảm xúc ds không biết lời,0
Vậy còn bạn thì sao.,0
Máy tính Uhhhhhhh được chuyển ra với địa chỉ đến San Diego và Tarantella Lane.,0
"Mm vâng, hãy nhìn xem làm thế nào tôi đang ôm cả hai bạn.",0
Tôi thích dis áo len fr xoài nhưng không còn kích thước của tôi quá khó chịu.,0
1 Tôi không có số của cô ấy và 2 nó sẽ là một nỗi đau lớn ở mông và tôi không muốn tham gia nếu điều đó có thể,0
Bất cứ lúc nào ...,0
Bạn có muốn một chiếc điện thoại video mới?,1
Sự tinh khiết của tình bạn giữa hai người không phải là mỉm cười sau khi đọc tin nhắn được chuyển tiếp..trong về việc mỉm cười chỉ bằng cách nhìn thấy cái tên.,0
Số dư của bạn bây giờ là £ 600.,1
Tôi tốt..bsolutly tốt,0
K và bạn chắc chắn rằng tôi không phải có biểu mẫu đồng ý để làm điều đó: v,0
"Đăng ký Ur Tonexs đã được gia hạn và bạn đã bị tính phí £ 4,50.",1
"Nếu bạn không, giải thưởng của bạn sẽ dành cho một khách hàng khác.",1
Torch trong 9JA là bao nhiêu.,0
"Không làm gì cả, sau đó bạn không ăn tối với chúng tôi?",0
Bạn có khỏe không.,0
Thực hiện nó nhưng kết nối internet v chậm và có thể gửi nó.,0
Mathews hoặc Tait hoặc Edwards hoặc Anderson,0
"Vâng, chắc chắn mọi thứ ám ảnh người bạn đời đã sắp xếp tất cả các công cụ của tôi nhưng dù sao tôi cũng sẽ quảng bá cho Hex cho.",0
Không cần Lar I Go Engin?,0
"Cảm ơn em yêu nhưng vẫn chưa nghe thấy bất cứ điều gì anh sẽ để nó lâu hơn một chút nên không phải là 2 đám đông anh ấy và sẽ cố gắng sau - lời khuyên tuyệt vời, cảm ơn hy vọng Cardiff vẫn còn đó!",0
Bạn có muốn một chiếc điện thoại màu Nokia 3510i mới được phân phối vào ngày mai không?,1
", IM .. Trong chuyến đi trượt tuyết.",0
S. Tôi đang xem nó trong trực tiếp ..,0
S. Tôi đang xem nó trong trực tiếp ..,0
"K Tôi đã sẵn sàng, & lt;#& gt;",0
Bạn có biết tại sao Chúa tạo ra khoảng cách giữa các ngón tay của bạn ..?,0
Thử nghiệm lớn nhất về lòng can đảm trên trái đất là chịu thất bại mà không mất lòng .... gn tc,0
Kế hoạch năm mới của bạn là gì?,0
Kế hoạch năm mới của bạn là gì?,1
Baaaaaaaabe!,0
"Chỉ có thông điệp này, không bỏ qua bạn.",0
Thân mến:-/ Tại sao bạn lại tâm trạng.,0
Bố lấy lại khi nào.,0
"Bạn có thể nói với Shola xin vui lòng đến Đại học Y và đến thăm khoa học thuật, nói với thư ký học thuật về tình hình hiện tại là gì và hỏi liệu cô ấy có thể chuyển đến đó không.",0
"Vâng, vừa xem xong những ngày của cuộc sống của chúng tôi.",0
Juz Go Google và tìm kiếm 4 QET ...,0
Nhiều lần chúng ta mất những người tốt nhất bcoz chúng ta,0
"Những người bạn tốt chăm sóc lẫn nhau .. Những người bạn thân hiểu nhau ... và những người bạn thực sự ở lại mãi mãi không nói nên lời, vượt quá thời gian.",0
Vừa trở về nhà,0
"Xin lỗi, tôi sẽ gọi sau & lt;#& gt;",0
"Xin lỗi, tôi sẽ gọi sau & lt;#& gt;",0
"Là một trong những người đăng ký đã đăng ký của chúng tôi, bạn có thể nhập bản vẽ 4 A 100 G.B.",1
"Là một trong những người đăng ký đã đăng ký của chúng tôi, bạn có thể nhập bản vẽ 4 A 100 G.B.",0
"Để có cơ hội giành được tai nghe Bluetooth miễn phí thì chỉ cần trả lời lại với \ ADP \ """"",1
Bạn cũng không nhận được bạn xin chào hi hi hi,0
Ya nhưng nó không thể hiển thị subs nội bộ vì vậy tôi phải trích xuất chúng,0
Nếu tôi nói sai điều gì sai xin lỗi de :-),0
Câu chuyện buồn về một người đàn ông - tuần trước là sinh nhật của tôi.,0
Thật ngu ngốc khi nói rằng tôi thách thức Chúa. Bạn không nghĩ gì về những gì tôi viết thay vì bạn trả lời ngay lập tức.,0
"Vâng tôi sẽ có thể, tôi sẽ nhắn tin cho bạn khi tôi sẵn sàng gặp gỡ",0
V skint cũng vậy nhưng vẫn còn một vài bevies.waz gona đi gặp & othrs trong thìa nhưng JST Bin Watchng Planet Earth & Sofa là v Comfey;,0
Nói rằng anh ấy đã bỏ ít nhất 5 lần mỗi ngày vì vậy tôi không chú ý nhiều về điều đó.,0
"Khi bạn được tự do, hãy gọi cho tôi",0
"Khi bạn được tự do, hãy gọi cho tôi",0
Ok tôi tin tưởng bạn b4 Tôi rời khỏi nhà của tôi.,0
Vẫn ở Bờ Tây ... Haiz ... Ì sẽ mất mãi mãi để quay lại ...,0
Mmm ... chết tiệt .... Giáng sinh vui vẻ với tôi,0
được rồi.,0
Cập nhật trạng thái Facebook của bạn thường xuyên :),0
Vừa mới thấy tin nhắn của bạn.it k da :),0
Đó có phải là một cái gì đó bạn đã ăn?,0
Vậy ngân hàng đã nói gì về tiền?,0
Aiyar dun làm phiền u liao ... thk bạn có rất nhiều 2 làm tủ của bạn đến ...,0
"Này, họ không xem phim tối nay vì vậy tôi sẽ thăm B sớm ...",0
Yar lor ... bạn không?,0
2mro tôi sẽ không đến phòng tập thể dục Machan.,0
Đừng nghĩ rằng bạn cần thẻ vàng cho du lịch Vương quốc Anh.,0
"Bạn có thể nhìn 4 tôi trong câu lạc bộ da không, tôi chưa hoàn thành.",0
Nghe có vẻ tuyệt vời!,0
Đừng b floppy ... B Snappy & Happy!,1
"Sai cô là kẻ giết người, vì người đàn ông đã bị sát hại trên & lt;#& gt;",0
Làm thế nào mà bạn không có gì để làm?,0
Sẽ không có gì dễ dàng.,0
Tôi muốn nắm bắt chiến lợi phẩm xinh đẹp của bạn :),0
Tôi đã lấy nó xuống một loại trà.,0
"Bây giờ tôi đang đi 2 Orchard, tôi đã đến sớm.",0
"Thân mến, tôi không từ chối lời nói của bạn",0
"Bạn biết DOM cũ của tôi, tôi đã nói với bạn về ngày hôm qua?",0
Trở lại Tampa ffffuuuuuuu,0
"2 Kỷ niệm Båõ ngày của tôi, bạn khác?",0
Giáng sinh vui vẻ cho bạn quá Annie!,0
Xin vui lòng cho tôi biết bạn có một số cổ phiếu đặc biệt mà bạn đang nói về,0
Tôi đã gửi chúng.,0
"Urgent Ur đã trao một chuyến đi miễn phí cho Eurodisinc Trav, ACO & Entry41 hoặc Å £ 1000.",1
"Tuyệt vời, hãy ở đó trong một phút",0
Và đó là vấn đề.,0
Tôi đã nói với bạn mọi thứ sẽ dừng lại.,0
Hoặc tôi đoán & lt;#& gt;,0
Tôi về nhà.,0
"Bão Msg: wen u nâng d phne, bạn nói \ xin chào",0
"Nếu bạn muốn lập bản đồ nó hoặc một cái gì đó tìm kiếm \ USF Dogwood Drive \ """,0
Aight Tôi có nên lên kế hoạch đến sau tối nay không?,0
Chết ... Tôi vô tình xóa E MSG Tôi cho rằng 2 người trong kho lưu trữ E SIM.,0
Chào mừng bạn đến với Anh-Mobile-Date MSG này miễn phí cho bạn gọi điện miễn phí đến 08719839835. MGS trong tương lai được lập hóa đơn ở mức 150p mỗi ngày.,1
Đây là chúc bạn một ngày tuyệt vời.,0
Cảm ơn một lần nữa cho câu trả lời của bạn hôm nay.,0
"Xin lỗi tôi đã bong bóng đêm qua, shit thực sự xuống với bạn cùng phòng của tôi, bạn có gì tối nay?",0
Anh ấy nói tôi trông khá đẹp tóc dài.,0
Ranjith Cal Drpd Deeraj và Deepak 5 phút,0
\ Cheers for callin babe.,0
\ Cheers for callin babe.,0
"Cô ấy nói, '' Bạn có phiền nếu tôi đi vào phòng ngủ trong một phút không?",0
"Bây giờ tốt hơn nhiều, cảm ơn lol",0
"Không có gì, smsing u n xy lor.",0
"Lemme biết khi nào tôi có thể đi qua và đón, về cơ bản tôi miễn phí bất cứ lúc nào sau 1 tất cả học kỳ này",0
Wa ... bạn rất hiệu quả ... gee ... thanx ...,0
3. Bạn đã nhận được nội dung di động của bạn.,1
S nhưng không thể ngủ được.,0
Muốn quan hệ tình dục rõ ràng trong 30 giây?,1
Chúng ta sẽ gặp công chúa sớm!,0
Chúng ta sẽ gặp công chúa sớm!,0
Ồ :-) Chỉ có 4 người chơi bên ngoài được phép chơi,0
Tôi bất cứ điều gì lor.,0
Erutupalam Thandiyachu,0
"Bạn không thể thử phát minh mới để bay..tôi không đùa.,",0
Không..tôi đầy lời bài hát ..,0
"Bạn nghĩ gì khi cần 2 sắp xếp vận chuyển nếu bạn không thể làm được, cảm ơn",0
True lov n chăm sóc wil nevr đi không được công nhận.,0
Mua sắm?,0
Những gì không dưới đứng.,0
có * cuối tuần vui vẻ.,0
Cô gọi cô gọi Khelate Kintu đối thủ bỏ lỡ cuộc gọi Dhorte Lage.,0
Gọi cho tôi khi bạn có cơ hội làm ơn & lt; 3,0
Trò chơi Deus Ex mới ra mắt vào đầu năm tới,0
Máy tính của tôi chỉ chiên phần thiết yếu duy nhất mà chúng tôi không giữ được phụ tùng vì bạn cùng phòng ngốc nghếch của tôi Loovvve rời khỏi thứ chạy đầy đủ & lt;#& gt;,0
Máy tính của tôi chỉ chiên phần thiết yếu duy nhất mà chúng tôi không giữ được phụ tùng vì bạn cùng phòng ngốc nghếch của tôi Loovvve rời khỏi thứ chạy đầy đủ & lt;#& gt;,0
Có lẽ là một vài giờ,0
"Lol .. * cười * .. Tôi không phải em yêu, nhưng cảm ơn vì đã nghĩ về tôi!",0
Người đàn ông xe buýt này rất chậm.,0
Hy vọng văn bản này gặp bạn mỉm cười.,0
"Trong trường hợp bạn thức dậy tự hỏi tôi đang ở đâu, tôi đã quên tôi phải chăm sóc một cái gì đó cho bà hôm nay, nên được thực hiện trước cuộc diễu hành",0
Được rồi,0
Nokia Mobile hoặc iPod MP3 Player mới nhất +Å £ 400 Proze được đảm bảo!,1
Dịch vụ SMS.,1
Nvm mất thời gian của bạn.,0
Nvm mất thời gian của bạn.,0
Wot là u up 2 sau đó chó cái?,0
Ngu ngốc. Không thể,0
Cô ấy đã nói với HR rằng anh ấy muốn đăng ở Chennai :) bởi vì tôi đang làm việc ở đây :),0
Câu lạc bộ di động: Chọn bất kỳ mặt hàng chất lượng hàng đầu nào cho điện thoại di động của bạn.,1
Khi nào các bạn rời đi?,0
Anh ấy càu nhàu nhưng tôi buồn ... hee ... mua tmr lor sau bữa trưa.,0
Không thể làm bất cứ điều gì.,0
Ìï takin đại số tuyến tính hôm nay?,0
Cuối tuần này là tốt (một cái cớ để không làm quá nhiều trang trí),0
"Xin lỗi, tôi nhớ em.",0
Bây giờ dự án PA.,0
Tiền tôi đã giành được số thắng số 946 WOT tôi làm tiếp theo,1
"Chắc chắn, bất cứ khi nào bạn thể hiện sự chết tiệt & gt; :(",0
Đó là ngẫu nhiên nhìn thấy bạn cùng phòng cũ của tôi trong khuôn viên trường.,0
Xin chúc mừng!,1
"Đàn ông luôn cần một người vợ xinh đẹp, thông minh, chu đáo, yêu thương, có thể điều chỉnh, hợp tác.",0
Điều đó thật tệ.,0
Chỉ có một phần Nottingham - 3 giờ 63miles.,0
Những gì để nghĩ không ai nói rõ ràng.,0
Chào buổi sáng tốt lành .. cảm ơn bạn cũng vậy ..,0
Bạn có muốn 2 gặp 2Morro không,0
Thực sự tôi quyết định tôi quá đói nên tôi chưa rời đi: v,0
Tôi đã gửi ì_ phần của tôi ..,0
Vì tôi đã ra ngoài mua sắm wif darren jus bây giờ n tôi đã gọi anh ấy 2 hỏi wat hiện tại anh ấy wan lor.,0
Tôi muốn một số vòi nước!,1
Tôi muốn một số vòi nước!,0
Bạn khỏe không?,0
"Hiya, có lẽ về nhà * Cuối tuần sau",0
Đừng quên mặc dù tôi yêu bạn .... và tôi đi bên cạnh bạn.,0
Tôi ước mọi thứ là khác nhau.,0
Ok cả hai ngày của chúng tôi.,0
GR8 Dịch vụ mới - Trò chuyện video tình dục trực tiếp trên mob của bạn - Xem những cô gái bẩn nhất quyến rũ nhất trực tiếp trên điện thoại của bạn - 4 chi tiết văn bản Horny tới 89070 để hủy gửi dừng lại đến 89070,1
Tôi không có tiền 4 Steve Mate!,0
Tôi trễ Tellmiss tôi đang trên đường của tôi,0
Không bao giờ đổ lỗi cho một ngày trong cuộc sống của bạn.,0
Thông thường tôi sử dụng để uống nhiều nước hơn hàng ngày :),0
Tôi dám hỏi ... bất kỳ may mắn khi phân loại xe?,0
"Bữa tiệc tại chỗ của tôi tại USF, không tính phí (nhưng nếu bạn có thể đóng góp theo bất kỳ cách nào nó được đánh giá rất cao) và vâng, chúng tôi có chỗ cho một",0
"Urgh, huấn luyện viên nóng bỏng, mùi mỡ chip!",0
Hiya.,0
Freemsg hi baby wow vừa có một cam moby mới.,1
Tôi đã cố gắng tiếp cận anh ấy mà không thành công,0
Khi bạn và Derek hoàn thành với lớp học?,0
Không bao giờ y lei ... tôi v lười biếng ... có wat không?,0
Đừng bao giờ cố gắng một mình để lấy trọng lượng của một giọt nước mắt phát ra từ trái tim của bạn và rơi qua đôi mắt của bạn ... Luôn nhớ một người bạn ngu ngốc ở đây để chia sẻ ... BSLVYL,0
Này bạn đời.,0
Hy vọng bạn đang có một tuần tốt lành.,0
"Haha, bạn tôi Tyler theo nghĩa đen chỉ hỏi liệu bạn có thể lấy cho anh ấy một bản lồng tiếng không",0
"Haha, bạn tôi Tyler theo nghĩa đen chỉ hỏi liệu bạn có thể lấy cho anh ấy một bản lồng tiếng không",0
"Haha, bạn tôi Tyler theo nghĩa đen chỉ hỏi liệu bạn có thể lấy cho anh ấy một bản lồng tiếng không",0
"Haha, bạn tôi Tyler theo nghĩa đen chỉ hỏi liệu bạn có thể lấy cho anh ấy một bản lồng tiếng không",0
Sun ah ... thk mayb có thể nếu mặt trời có bất cứ thứ gì ... thk phải đặt bài học ...,0
Cố gắng làm điều gì đó thân yêu.,0
"7 Điều kỳ diệu trong thế giới của tôi thứ 7 bạn thứ 6 của bạn Phong cách thứ 5 nụ cười thứ 4 của bạn, tính cách thứ 3 của bạn tự nhiên thứ 2 của bạn SMS và 1st \ ur tình bạn đáng yêu \ ""... Chào buổi sáng thân yêu""",0
Chuẩn bị sẵn sàng để vận chuyển comp,0
Tôi đang ở bệnh viện da.,0
Piss đang nói là một người nhận ra bạn điểm này là nó. (Bây giờ đọc nó ngược),0
Nghĩ + như.,0
Nghĩ + như.,0
Tôi tỉnh táo oh.,0
Bạn đang cố gắng để có được bao nhiêu?,0
Đến xung quanh & lt; thập phân & gt;,0
Hãy cho tôi biết lại địa chỉ của bạn là gì,0
Honeybee nói: * Tôi là người ngọt ngào nhất trong thế giới D * Chúa cười & amp;,0
Tôi nên mua cho anh ấy một chiếc blackberry in đậm hoặc ngọn đuốc.,0
Nhưng bạn đã ở bên nhau nên bạn nên suy nghĩ về anh ấy,0
Hiya thế nào rồi ở Châu Phi đầy nắng?,0
Tôi nên đến lúc nào vào ngày mai,0
Muốn cười?,1
A,0
OMG làm sao bạn biết tôi đã ăn gì?,0
\CẤP BÁCH!,1
:( Nhưng bạn không ở đây ....,0
:( Nhưng bạn không ở đây ....,0
Xin chúc mừng bạn đã trao 500 phiếu chứng từ CD hoặc 125Gift Đảm bảo & Nhập miễn phí 2 100 WKLY Vẽ nhạc TXT tới 87066,1
Hợp đồng của bạn có 11 Mnths không?,1
Cấp bách!,1
Chưa có kế hoạch nào.,0
Xin chào .... sự tham gia của tôi đã được sửa lỗi trên & lt;#& gt;,0
Không phải khóa học.,0
Wow không nghĩ nó là phổ biến.,0
Để có cơ hội để giành được Å £ 250 wkly mua sắm spree txt: mua sắm lên 80878.,1
Nooooooooo xin vui lòng.,0
"Bạn có một người ngưỡng mộ bí mật, người đang tìm kiếm 2 người liên lạc với U-Find ra ai mà họ đã tiết lộ ai nghĩ rằng bạn rất đặc biệt gọi vào ngày 09065171142",1
"Mila, Age23, Tóc vàng, Mới ở Anh.",1
"Tôi sẽ xem liệu tôi có thể đi ngang qua một chút không, có một số thứ để chăm sóc ở đây firsg",0
"Tôi sẽ xem liệu tôi có thể đi ngang qua một chút không, có một số thứ để chăm sóc ở đây firsg",0
"Tôi sẽ xem liệu tôi có thể đi ngang qua một chút không, có một số thứ để chăm sóc ở đây firsg",0
"Tôi sẽ xem liệu tôi có thể đi ngang qua một chút không, có một số thứ để chăm sóc ở đây firsg",0
Làm tốt nước Anh!,1
Làm tốt nước Anh!,0
"Không sao đâu, tôi đã tức giận.",0
Tôi cũng đã có một thời gian tốt.,0
Yo xin lỗi đã ở trong phòng tắm sup,0
"Carlos đã thất vọng nhưng tôi phải nhận nó từ anh ấy, vì vậy tôi sẽ đi bằng USF một chút",0
Nhiệt đầy đủ PA :-) Tôi đã áp dụng dầu pa.,0
Tôi bị mắc kẹt ở giữa DA Row ở bên tay phải của DA LT ...,0
Bạn đã đặt dòng Airtel của mình để nghỉ ngơi?,0
"Xin chào, bạn đã quyết định wot 2 nhận 4 ngày của anh ấy nếu không bị bệnh jus lấy cho anh ấy một chứng từ frm virgin hoặc sumfing",0
Freemsg: TXT: Gọi đến số: 86888 và yêu cầu phần thưởng của bạn trong 3 giờ nói chuyện thời gian sử dụng từ điện thoại của bạn ngay bây giờ!,1
\ Này J!,0
Và tôi không có kế hoạch ở lại đêm nhưng tôi sẽ không trở lại đến muộn,0
Thanx 4 puttin da fone xuống tôi !!,0
"Tôi cần thứ 8 nhưng tôi ra khỏi trường ATM, tôi có thể nhận trong một hoặc hai giờ không?",0
"Oh ... haha ... den chúng tôi cũng đã đi hôm nay ... gee, nvm la ... kaiez, tôi không nghĩ đến goin jazz oso ... sợ hãi hiphop mở không thể bắt kịp ...",0
Đã chạy nhưng chỉ quản lý 5 phút và sau đó cần oxy!,0
Chúng tôi sống trong tiếp theo & lt;#& gt;,0
Y de hỏi như thế này.,0
Chỉ vui mừng được nói chuyện với bạn.,0
Thời gian wat Ì_ kết thúc?,0
Xin lỗi da.,0
Bạn có bao nhiêu để làm sạch,0
Người yêu thích của tôi hôm nay thế nào?,0
Câu đố về ánh nắng mặt trời!,1
"""Được gọi là bố oredi ...",0
Tốt.,0
NVM ... Dù sao thì tôi cũng sẽ đi giày thể thao ... Tôi sẽ đi muộn.,0
"Xin lỗi, tôi sẽ gọi sau trong cuộc họp.",0
Đây là một showr dài chết tiệt,0
"Nhận được, hiểu n hành động!",0
Cuối cùng họ đến để sửa trần.,0
Bạn cần những người đi trước của tôi luôn luôn bcz bạn không thể yêu.,0
Jus hoàn thành thổi tóc của tôi.,0
Tôi đang ở trên xe buýt.,0
Lol ... tôi biết điều đó .... tôi đã nhìn thấy anh ta trong cửa hàng đồng đô la,0
Vui lòng gọi cho đại diện dịch vụ khách hàng của chúng tôi theo số 0800 169 6031 trong khoảng từ 10 giờ sáng đến 9 giờ tối vì bạn đã giành được giải thưởng £ 1000 tiền mặt hoặc Å £ 5000!,1
Số Voda Today kết thúc với 7634 được chọn để nhận phần thưởng Å £ 350.,1
Chỉ ngày thứ bảy và chủ nhật nên rất khó khăn :),0
Mọi người đều vui vẻ vào tối nay.,0
"Có tiền gas hella, muốn thực hiện một cuộc phiêu lưu thiên nhiên lớn với Galileo một chút?",0
"Tôi đang ở trong một cuộc họp, hãy gọi cho tôi sau tại",0
Oh wow đó là gay.,0
Những điều này sẽ không làm.,0
Tại sao tôi din c Ì _... yup tôi cắt tóc ...,0
K K Pa đã ăn trưa aha.,0
Oh ho.,0
Thuyền trưởng Vijaykanth đang làm hài kịch trong đội trưởng TV..He say rượu :),0
Tất nhiên rồi.,0
Bạn có giấu bất cứ điều gì hay giữ khoảng cách với tôi không,0
Không có.,0
Bạn đang bị xé toạc!,1
"Xin lỗi, tôi đã khóa bàn phím của tôi.",0
Bạn đã có câu chuyện của người đó,0
Bạn đang có kế hoạch đến Chennai?,0
Bạn đang có kế hoạch đến Chennai?,1
Chúa đã tạo ra khoảng cách giữa các ngón tay của bạn để Fat Sum1 rất đặc biệt sẽ lấp đầy những khoảng trống đó bằng cách nắm tay bạn .. Bây giờ xin đừng hỏi bạn đã tạo ra rất nhiều khoảng cách giữa hai chân !!!,0
Chúng tôi không sao.,0
Hãy bảo vệ bản thân khỏi các mối đe dọa điện tử.,0
Cuối cùng nó đã xảy ra ..!,0
Phần thưởng Å £ 400 xmas đang chờ bạn!,1
Cuộc gặp gỡ của TMR ở đâu?,0
Lol vâng.,0
Hy vọng bạn đang có một ngày tuyệt vời.,0
Mẹ Prasanth Ettans của chúng tôi đã qua đời đêm qua.,0
"K, tôi sẽ làm việc gì đó",0
RIÊNG TƯ!,1
Thông điệp này là từ một bác sĩ tuyệt vời ở Ấn Độ :-): 1) Đừng uống appy fizz.,0
Tôi không thể chọn điện thoại ngay bây giờ.,0
Bạn gọi cho anh ấy và nói bây giờ trước mặt họ.,0
Ok không có prob ...,0
Phụ nữ thứ nhất và chi thứ hai k.,0
Không. Có xin vui lòng.,0
Mẹ không đi Robinson rồi.,0
"Được rồi, hãy để bạn biết chi tiết sau ...",0
Không..tel tên phần mềm ..,0
Tôi gửi bản in ra da.,0
Tôi thực sự vì tôi đang ở mẹ tôi 2nite thì sao về 2Moro,0
"Khi tôi được sinh ra, Chúa nói, \ oh không!",0
"Tôi đã không nhận được tin nhắn đầy đủ của bạn .. một số văn bản bị thiếu, hãy gửi lại",0
"Có lẽ là không, tôi gần như hết xăng và tôi nhận được một số tiền mặt vào ngày mai",0
Thông báo dịch vụ khách hàng.,1
Tôi quên 2 hỏi ì_ tất cả smth .. có một thẻ trên da hiện tại ... làm thế nào?,0
Tôi đang rời khỏi nhà của tôi bây giờ.,0
"Chào em yêu của nó Chloe, bạn thế nào rồi?",1
"""Sẵn sàng sau đó gọi cho tôi ...",0
WEWA là 130. IRIVER 255. Tất cả 128 MB.,0
Đó là một điều tốt bây giờ tôi đang nhận được kết nối với BW,0
Sry da..jst nw chỉ tôi đã đến nhà ..,0
"Thật tuyệt khi anh ấy sẽ ở đây cả đêm, Lemme biết khi bạn ở bên",0
Bạn đang ở trong thị trấn?,0
Bạn đang ở trong thị trấn?,0
Được rồi bạn có thể đưa tôi đi mua sắm khi bạn được trả tiền = D,0
"Cuộc sống của tôi có ý nghĩa rất lớn đối với tôi, không phải vì tôi yêu cuộc sống của mình, mà vì tôi yêu những người trong đời, thế giới gọi họ là bạn bè, tôi gọi họ là thế giới của tôi :-) .. ge :-) ..",0
"Được rồi, chúng tôi sẽ mang nó đến cho bạn, hẹn gặp bạn như & lt;#& gt;",0
Nhưng xin vui lòng không chơi trong cuộc sống của người khác.,0
Nhưng xin vui lòng không chơi trong cuộc sống của người khác.,0
Hmmm.but bạn nên đưa nó vào một ngày ..,0
"Không cố gắng, g và tôi quyết định không đi ra ngoài",0
Ok không có prob,0
Chắc chắn sẽ đưa nó cho bạn :-) Trong khi đến để xem xét.,0
"Bằng cách kết thúc tháng 3, tôi nên sẵn sàng.",0
Tessy..pls giúp tôi một việc.,0
Xin vui lòng cho cô ấy thức ăn tốt nhất là PAP rất chậm với vô số đường.,0
CẤP BÁCH!,1
CẤP BÁCH!,0
"Okey dokey, tôi sẽ kết thúc một chút chỉ sắp xếp một số thứ ra.",0
Don no da :) Bạn có kế hoạch gì?,0
Có tốt,0
Chiến thắng: Chúng tôi có một người chiến thắng!,1
Chiến thắng: Chúng tôi có một người chiến thắng!,0
Bất cứ lúc nào ...,0
"Mmmmmmm* rúc vào bạn* ...* thở dài hài lòng* ...* thì thầm* ... Tôi yêu bạn rất nhiều, tôi hầu như không thể chịu đựng được ...",0
Yar nhưng họ nói có một số lỗi.,0
Này dù sao tôi cũng phải :-),0
Wow rất khỏe mạnh.,0
WIF Gói tham quan đặt phòng gia đình của tôi.,0
"Bạn có nói táo bạo, sau đó ngọn đuốc sau đó.",0
"Haha Tuyệt vời, tôi có thể cần phải đưa bạn lên điều đó, bạn làm gì tối nay?",0
